SaleID,Date,StoreID,StaffID,CustomerID
39622,07/06/2023,STORE06,STAFF1020,CUST13048
39623,29/05/2023,STORE06,STAFF1013,CUST14883
39624,17/04/2024,STORE10,STAFF1045,CUST14676
39625,12/07/2023,STORE01,STAFF1003,CUST14658
39626,01/04/2023,STORE01,STAFF1003,CUST13162
39627,20/06/2023,STORE06,STAFF1032,CUST11999
39628,28/07/2023,STORE02,STAFF1037,CUST13278
39629,30/06/2024,STORE05,STAFF1042,CUST14503
39630,25/01/2024,STORE02,STAFF1006,CUST17222
39631,19/02/2024,STORE02,STAFF1037,CUST16509
39632,02/04/2023,STORE08,STAFF1002,CUST11171
39633,25/05/2024,STORE03,STAFF1031,CUST18180
39634,08/05/2024,STORE03,STAFF1047,CUST18888
39635,20/02/2023,STORE05,STAFF1050,CUST10528
39636,11/10/2023,STORE02,STAFF1039,CUST16587
39637,03/05/2024,STORE02,STAFF1039,CUST15954
39638,28/03/2024,STORE10,STAFF1028,CUST14953
39639,11/03/2023,STORE08,STAFF1029,CUST19124
39640,26/01/2024,STORE07,STAFF1005,CUST14701
39641,21/09/2023,STORE10,STAFF1007,CUST14657
39642,09/05/2023,STORE10,STAFF1026,CUST15008
39643,12/06/2023,STORE05,STAFF1042,CUST10960
39644,23/01/2024,STORE07,STAFF1005,CUST15308
39645,15/02/2024,STORE08,STAFF1001,CUST11171
39646,06/05/2023,STORE01,STAFF1003,CUST19113
39647,26/07/2023,STORE01,STAFF1003,CUST16292
39648,13/02/2023,STORE05,STAFF1050,CUST14034
39649,16/08/2023,STORE03,STAFF1034,CUST12565
39650,08/03/2023,STORE10,STAFF1028,CUST19449
39651,04/05/2023,STORE01,STAFF1003,CUST16670
39652,01/02/2023,STORE02,STAFF1039,CUST14962
39653,22/07/2023,STORE10,STAFF1043,CUST13045
39654,09/09/2023,STORE07,STAFF1048,CUST10096
39655,22/08/2023,STORE09,STAFF1041,CUST19285
39656,15/09/2023,STORE10,STAFF1045,CUST18539
39657,06/05/2023,STORE02,STAFF1035,CUST19977
39658,09/02/2024,STORE08,STAFF1016,CUST16062
39659,07/02/2023,STORE02,STAFF1039,CUST17834
39660,16/12/2023,STORE03,STAFF1009,CUST16956
39661,09/10/2023,STORE09,STAFF1018,CUST18003
39662,30/03/2023,STORE09,STAFF1011,CUST18961
39663,25/04/2023,STORE06,STAFF1032,CUST12872
39664,01/12/2023,STORE10,STAFF1026,CUST16358
39665,28/12/2023,STORE02,STAFF1006,CUST14004
39666,04/09/2023,STORE02,STAFF1037,CUST13719
39667,02/07/2023,STORE05,STAFF1050,CUST19011
39668,16/11/2023,STORE07,STAFF1048,CUST17792
39669,28/08/2023,STORE08,STAFF1036,CUST13222
39670,24/12/2023,STORE02,STAFF1039,CUST18660
39671,23/10/2023,STORE10,STAFF1028,CUST17559
39672,15/04/2023,STORE06,STAFF1015,CUST12847
39673,12/02/2023,STORE07,STAFF1040,CUST16651
39674,20/01/2024,STORE10,STAFF1028,CUST10322
39675,17/07/2023,STORE10,STAFF1007,CUST12077
39676,30/03/2024,STORE10,STAFF1007,CUST13879
39677,04/10/2023,STORE06,STAFF1020,CUST19040
39678,03/04/2023,STORE10,STAFF1038,CUST14114
39679,06/08/2023,STORE01,STAFF1003,CUST11252
39680,16/05/2024,STORE10,STAFF1043,CUST16431
39681,28/11/2023,STORE07,STAFF1017,CUST17815
39682,03/03/2024,STORE01,STAFF1003,CUST13031
39683,28/02/2023,STORE05,STAFF1023,CUST18382
39684,21/01/2023,STORE07,STAFF1040,CUST14551
39685,03/08/2023,STORE01,STAFF1003,CUST13362
39686,26/03/2023,STORE06,STAFF1030,CUST10489
39687,27/04/2023,STORE10,STAFF1028,CUST13159
39688,29/03/2024,STORE10,STAFF1007,CUST14513
39689,11/09/2023,STORE03,STAFF1031,CUST19141
39690,05/09/2023,STORE03,STAFF1009,CUST12955
39691,12/04/2024,STORE06,STAFF1020,CUST14538
39692,07/02/2024,STORE03,STAFF1031,CUST13186
39693,06/03/2024,STORE05,STAFF1023,CUST14580
39694,19/03/2024,STORE04,STAFF1024,CUST19771
39695,10/08/2023,STORE01,STAFF1003,CUST12386
39696,25/06/2023,STORE04,STAFF1024,CUST12671
39697,23/01/2023,STORE05,STAFF1023,CUST17031
39698,31/10/2023,STORE08,STAFF1027,CUST16777
39699,14/10/2023,STORE10,STAFF1026,CUST10656
39700,22/03/2023,STORE10,STAFF1038,CUST11437
39701,18/04/2023,STORE07,STAFF1022,CUST10801
39702,22/05/2024,STORE04,STAFF1049,CUST12549
39703,07/03/2023,STORE09,STAFF1041,CUST14723
39704,19/11/2023,STORE04,STAFF1024,CUST18039
39705,06/09/2023,STORE10,STAFF1028,CUST18146
39706,17/02/2023,STORE06,STAFF1044,CUST19880
39707,25/05/2023,STORE02,STAFF1037,CUST10297
39708,28/05/2023,STORE08,STAFF1016,CUST19165
39709,04/04/2023,STORE08,STAFF1012,CUST12898
39710,21/04/2023,STORE09,STAFF1018,CUST14477
39711,24/03/2024,STORE09,STAFF1011,CUST12464
39712,18/02/2023,STORE01,STAFF1003,CUST19493
39713,18/01/2023,STORE05,STAFF1042,CUST16138
39714,17/03/2024,STORE07,STAFF1040,CUST17320
39715,02/02/2023,STORE08,STAFF1019,CUST10007
39716,19/06/2024,STORE05,STAFF1033,CUST16214
39717,28/07/2023,STORE01,STAFF1003,CUST12287
39718,08/05/2023,STORE08,STAFF1002,CUST12137
39719,27/02/2024,STORE01,STAFF1003,CUST12796
39720,09/12/2023,STORE02,STAFF1039,CUST10677
39721,19/03/2023,STORE01,STAFF1003,CUST13214
39722,03/05/2023,STORE06,STAFF1032,CUST14249
39723,02/07/2023,STORE10,STAFF1026,CUST12611
39724,05/12/2023,STORE03,STAFF1031,CUST12581
39725,11/06/2024,STORE04,STAFF1004,CUST14990
39726,06/09/2023,STORE02,STAFF1035,CUST19786
39727,18/05/2024,STORE09,STAFF1018,CUST12637
39728,13/05/2023,STORE07,STAFF1017,CUST11041
39729,24/01/2024,STORE10,STAFF1028,CUST15715
39730,22/05/2024,STORE03,STAFF1009,CUST18101
39731,10/06/2023,STORE06,STAFF1030,CUST16421
39732,10/03/2023,STORE04,STAFF1008,CUST11752
39733,15/09/2023,STORE03,STAFF1021,CUST15192
39734,21/01/2024,STORE10,STAFF1045,CUST17982
39735,12/06/2024,STORE07,STAFF1022,CUST12925
39736,24/03/2024,STORE08,STAFF1002,CUST14576
39737,07/05/2023,STORE02,STAFF1035,CUST12827
39738,05/05/2024,STORE09,STAFF1018,CUST13128
39739,28/01/2024,STORE01,STAFF1003,CUST19924
39740,02/08/2023,STORE03,STAFF1031,CUST16849
39741,18/10/2023,STORE08,STAFF1002,CUST16242
39742,29/01/2024,STORE03,STAFF1047,CUST12548
39743,16/01/2024,STORE01,STAFF1003,CUST10541
39744,28/02/2024,STORE03,STAFF1021,CUST16075
39745,29/01/2023,STORE01,STAFF1003,CUST17179
39746,13/05/2023,STORE01,STAFF1003,CUST12724
39747,10/06/2023,STORE05,STAFF1050,CUST16808
39748,03/01/2024,STORE07,STAFF1022,CUST12428
39749,02/02/2023,STORE04,STAFF1049,CUST19111
39750,16/12/2023,STORE01,STAFF1003,CUST16586
39751,11/12/2023,STORE02,STAFF1039,CUST18673
39752,14/05/2023,STORE05,STAFF1033,CUST19256
39753,03/05/2024,STORE10,STAFF1045,CUST10263
39754,15/08/2023,STORE01,STAFF1003,CUST11669
39755,29/01/2023,STORE07,STAFF1048,CUST19575
39756,09/05/2023,STORE01,STAFF1003,CUST16276
39757,30/04/2024,STORE03,STAFF1021,CUST12342
39758,21/04/2024,STORE10,STAFF1043,CUST15698
39759,23/04/2024,STORE05,STAFF1042,CUST13405
39760,01/02/2023,STORE02,STAFF1039,CUST10282
39761,03/06/2024,STORE09,STAFF1018,CUST18793
39762,17/01/2023,STORE05,STAFF1023,CUST13147
39763,12/12/2023,STORE02,STAFF1006,CUST19824
39764,23/07/2023,STORE02,STAFF1037,CUST12738
39765,19/06/2024,STORE07,STAFF1022,CUST11765
39766,30/03/2024,STORE04,STAFF1049,CUST14609
39767,27/03/2023,STORE08,STAFF1027,CUST17955
39768,24/04/2023,STORE10,STAFF1007,CUST12776
39769,28/10/2023,STORE05,STAFF1050,CUST15633
39770,02/05/2023,STORE05,STAFF1050,CUST18210
39771,06/06/2023,STORE07,STAFF1040,CUST18800
39772,04/03/2023,STORE09,STAFF1011,CUST12689
39773,08/10/2023,STORE01,STAFF1003,CUST10731
39774,05/03/2024,STORE08,STAFF1019,CUST11476
39775,18/03/2023,STORE05,STAFF1042,CUST18050
39776,01/02/2024,STORE01,STAFF1003,CUST19819
39777,24/06/2024,STORE08,STAFF1019,CUST15012
39778,05/02/2023,STORE08,STAFF1027,CUST10386
39779,13/08/2023,STORE03,STAFF1047,CUST12825
39780,04/12/2023,STORE05,STAFF1042,CUST17492
39781,04/09/2023,STORE03,STAFF1014,CUST16162
39782,31/10/2023,STORE06,STAFF1013,CUST19736
39783,20/11/2023,STORE05,STAFF1023,CUST12795
39784,02/04/2023,STORE05,STAFF1033,CUST13258
39785,25/01/2023,STORE05,STAFF1023,CUST15599
39786,25/04/2023,STORE10,STAFF1026,CUST18921
39787,14/12/2023,STORE04,STAFF1004,CUST17027
39788,01/10/2023,STORE08,STAFF1029,CUST18687
39789,18/02/2024,STORE02,STAFF1037,CUST11725
39790,19/03/2024,STORE07,STAFF1005,CUST10787
39791,07/07/2023,STORE06,STAFF1013,CUST10183
39792,12/10/2023,STORE03,STAFF1009,CUST19580
39793,29/09/2023,STORE04,STAFF1008,CUST19458
39794,01/06/2023,STORE06,STAFF1032,CUST13432
39795,16/01/2024,STORE03,STAFF1047,CUST19593
39796,03/04/2024,STORE02,STAFF1037,CUST12957
39797,03/08/2023,STORE07,STAFF1040,CUST19322
39798,28/02/2023,STORE04,STAFF1008,CUST15686
39799,26/06/2023,STORE03,STAFF1009,CUST10003
39800,26/06/2024,STORE09,STAFF1018,CUST11431
39801,30/03/2023,STORE02,STAFF1039,CUST13711
39802,22/09/2023,STORE06,STAFF1013,CUST11964
39803,16/07/2023,STORE07,STAFF1017,CUST18360
39804,12/05/2023,STORE10,STAFF1028,CUST14422
39805,27/04/2023,STORE04,STAFF1024,CUST19667
39806,10/04/2024,STORE01,STAFF1003,CUST11870
39807,18/05/2024,STORE02,STAFF1039,CUST11052
39808,21/02/2024,STORE07,STAFF1022,CUST17328
39809,02/06/2023,STORE09,STAFF1041,CUST16451
39810,08/04/2024,STORE09,STAFF1046,CUST15050
39811,02/06/2024,STORE07,STAFF1040,CUST19396
39812,29/09/2023,STORE06,STAFF1032,CUST15634
39813,28/04/2023,STORE07,STAFF1017,CUST16852
39814,28/07/2023,STORE03,STAFF1009,CUST16039
39815,20/09/2023,STORE09,STAFF1018,CUST13703
39816,06/06/2024,STORE01,STAFF1003,CUST14606
39817,18/06/2024,STORE09,STAFF1041,CUST19806
39818,26/02/2024,STORE04,STAFF1008,CUST13935
39819,23/02/2023,STORE08,STAFF1016,CUST11992
39820,13/09/2023,STORE09,STAFF1018,CUST16862
39821,30/12/2023,STORE08,STAFF1029,CUST18753
39822,06/06/2024,STORE10,STAFF1045,CUST14394
39823,29/09/2023,STORE10,STAFF1007,CUST12827
39824,08/07/2023,STORE06,STAFF1015,CUST17881
39825,19/03/2023,STORE08,STAFF1019,CUST15444
39826,20/03/2024,STORE08,STAFF1036,CUST12706
39827,18/01/2023,STORE03,STAFF1047,CUST19597
39828,21/05/2024,STORE08,STAFF1012,CUST14132
39829,25/07/2023,STORE03,STAFF1021,CUST17704
39830,10/04/2023,STORE06,STAFF1015,CUST13814
39831,09/10/2023,STORE10,STAFF1043,CUST13057
39832,03/02/2024,STORE01,STAFF1003,CUST15782
39833,08/04/2023,STORE07,STAFF1022,CUST15358
39834,07/01/2023,STORE09,STAFF1011,CUST17757
39835,01/03/2024,STORE05,STAFF1042,CUST13201
39836,21/03/2023,STORE03,STAFF1009,CUST10228
39837,13/04/2024,STORE01,STAFF1003,CUST19936
39838,25/04/2023,STORE07,STAFF1017,CUST13877
39839,29/05/2023,STORE02,STAFF1035,CUST10426
39840,14/04/2023,STORE06,STAFF1032,CUST11410
39841,08/07/2023,STORE09,STAFF1018,CUST14487
39842,16/09/2023,STORE01,STAFF1003,CUST18474
39843,11/08/2023,STORE07,STAFF1022,CUST11710
39844,23/10/2023,STORE01,STAFF1003,CUST17270
39845,26/05/2024,STORE06,STAFF1020,CUST13402
39846,05/02/2024,STORE03,STAFF1047,CUST19503
39847,13/01/2023,STORE06,STAFF1013,CUST14091
39848,02/01/2024,STORE03,STAFF1009,CUST18488
39849,24/04/2024,STORE05,STAFF1033,CUST18706
39850,07/01/2023,STORE01,STAFF1003,CUST14058
39851,22/12/2023,STORE05,STAFF1042,CUST11909
39852,20/07/2023,STORE04,STAFF1049,CUST17851
39853,16/01/2024,STORE10,STAFF1028,CUST16323
39854,24/01/2023,STORE06,STAFF1032,CUST10646
39855,29/07/2023,STORE09,STAFF1010,CUST10741
39856,14/11/2023,STORE03,STAFF1031,CUST16424
39857,15/12/2023,STORE10,STAFF1028,CUST18602
39858,10/04/2024,STORE04,STAFF1004,CUST17114
39859,30/10/2023,STORE08,STAFF1025,CUST17866
39860,29/07/2023,STORE03,STAFF1031,CUST16871
39861,22/04/2023,STORE10,STAFF1007,CUST13988
39862,26/03/2024,STORE08,STAFF1002,CUST17451
39863,04/05/2024,STORE04,STAFF1024,CUST13220
39864,10/03/2023,STORE10,STAFF1007,CUST18868
39865,12/05/2024,STORE01,STAFF1003,CUST16678
39866,03/02/2023,STORE05,STAFF1042,CUST14358
39867,18/06/2024,STORE04,STAFF1024,CUST19104
39868,27/03/2023,STORE10,STAFF1043,CUST19449
39869,18/02/2024,STORE09,STAFF1010,CUST19072
39870,12/08/2023,STORE09,STAFF1011,CUST10956
39871,08/07/2023,STORE08,STAFF1019,CUST14843
39872,06/01/2024,STORE01,STAFF1003,CUST16048
39873,09/06/2023,STORE04,STAFF1004,CUST10355
39874,19/10/2023,STORE10,STAFF1038,CUST17954
39875,05/12/2023,STORE06,STAFF1032,CUST19501
39876,21/01/2023,STORE06,STAFF1020,CUST11615
39877,21/01/2023,STORE07,STAFF1017,CUST14998
39878,26/03/2024,STORE06,STAFF1032,CUST18676
39879,02/09/2023,STORE03,STAFF1009,CUST13245
39880,17/03/2024,STORE06,STAFF1013,CUST12556
39881,12/10/2023,STORE08,STAFF1029,CUST18790
39882,25/03/2024,STORE06,STAFF1015,CUST10657
39883,06/06/2023,STORE07,STAFF1017,CUST16926
39884,08/06/2024,STORE05,STAFF1050,CUST18818
39885,23/05/2024,STORE04,STAFF1004,CUST19864
39886,22/08/2023,STORE02,STAFF1006,CUST18621
39887,27/04/2024,STORE09,STAFF1011,CUST15245
39888,13/01/2023,STORE03,STAFF1014,CUST16420
39889,12/02/2023,STORE07,STAFF1040,CUST15406
39890,01/05/2023,STORE05,STAFF1033,CUST16377
39891,06/06/2024,STORE09,STAFF1041,CUST13380
39892,29/06/2023,STORE06,STAFF1030,CUST14989
39893,30/04/2023,STORE06,STAFF1013,CUST10471
39894,16/06/2023,STORE05,STAFF1033,CUST18413
39895,30/06/2024,STORE03,STAFF1031,CUST14849
39896,04/07/2023,STORE01,STAFF1003,CUST18435
39897,10/08/2023,STORE02,STAFF1006,CUST11355
39898,20/09/2023,STORE06,STAFF1032,CUST18217
39899,26/03/2023,STORE04,STAFF1049,CUST17451
39900,26/06/2024,STORE08,STAFF1012,CUST12345
39901,30/11/2023,STORE09,STAFF1041,CUST13914
39902,31/01/2023,STORE06,STAFF1013,CUST14110
39903,14/06/2024,STORE05,STAFF1042,CUST17929
39904,20/03/2023,STORE10,STAFF1038,CUST11380
39905,26/04/2023,STORE09,STAFF1011,CUST14629
39906,23/03/2023,STORE06,STAFF1030,CUST10973
39907,09/04/2024,STORE05,STAFF1023,CUST12110
39908,26/09/2023,STORE10,STAFF1007,CUST12329
39909,06/07/2023,STORE03,STAFF1034,CUST11550
39910,03/08/2023,STORE10,STAFF1007,CUST11955
39911,01/10/2023,STORE07,STAFF1017,CUST11337
39912,03/04/2024,STORE09,STAFF1010,CUST13352
39913,08/02/2023,STORE08,STAFF1027,CUST12486
39914,09/02/2023,STORE09,STAFF1018,CUST18682
39915,13/10/2023,STORE08,STAFF1027,CUST19044
39916,17/04/2024,STORE05,STAFF1033,CUST16770
39917,16/05/2024,STORE02,STAFF1006,CUST13014
39918,10/06/2024,STORE02,STAFF1039,CUST11971
39919,12/08/2023,STORE04,STAFF1004,CUST12946
39920,29/03/2024,STORE03,STAFF1014,CUST13252
39921,01/03/2024,STORE06,STAFF1013,CUST10008
39922,12/01/2024,STORE02,STAFF1035,CUST17805
39923,24/08/2023,STORE09,STAFF1010,CUST11851
39924,01/06/2023,STORE02,STAFF1006,CUST10968
39925,05/10/2023,STORE10,STAFF1043,CUST14415
39926,09/01/2023,STORE06,STAFF1015,CUST11981
39927,10/07/2023,STORE07,STAFF1022,CUST11033
39928,19/04/2023,STORE01,STAFF1003,CUST12031
39929,24/06/2024,STORE03,STAFF1034,CUST10888
39930,12/05/2023,STORE07,STAFF1017,CUST17636
39931,19/06/2024,STORE09,STAFF1046,CUST16079
39932,15/07/2023,STORE05,STAFF1042,CUST10384
39933,31/12/2023,STORE04,STAFF1049,CUST11838
39934,08/01/2024,STORE02,STAFF1006,CUST17330
39935,17/07/2023,STORE01,STAFF1003,CUST16559
39936,13/01/2024,STORE01,STAFF1003,CUST14805
39937,02/01/2024,STORE05,STAFF1033,CUST11056
39938,01/10/2023,STORE03,STAFF1034,CUST13509
39939,20/05/2024,STORE05,STAFF1042,CUST10051
39940,29/06/2023,STORE10,STAFF1038,CUST10189
39941,27/04/2023,STORE10,STAFF1007,CUST17225
39942,26/01/2024,STORE10,STAFF1045,CUST13376
39943,08/05/2023,STORE06,STAFF1015,CUST16012
39944,03/06/2024,STORE09,STAFF1010,CUST14741
39945,08/04/2024,STORE09,STAFF1018,CUST10131
39946,27/04/2024,STORE08,STAFF1029,CUST15267
39947,23/05/2023,STORE07,STAFF1005,CUST16687
39948,12/03/2024,STORE10,STAFF1038,CUST18754
39949,22/05/2024,STORE07,STAFF1017,CUST11149
39950,15/05/2023,STORE09,STAFF1041,CUST12773
39951,04/12/2023,STORE05,STAFF1042,CUST10876
39952,17/05/2023,STORE05,STAFF1033,CUST18276
39953,16/02/2023,STORE04,STAFF1004,CUST11139
39954,13/01/2024,STORE07,STAFF1017,CUST16110
39955,13/05/2023,STORE03,STAFF1031,CUST18216
39956,21/09/2023,STORE04,STAFF1004,CUST10446
39957,16/09/2023,STORE06,STAFF1013,CUST12009
39958,29/04/2024,STORE06,STAFF1015,CUST18175
39959,24/03/2024,STORE02,STAFF1039,CUST10986
39960,07/05/2024,STORE03,STAFF1014,CUST11353
39961,21/04/2024,STORE08,STAFF1012,CUST18025
39962,12/03/2024,STORE10,STAFF1038,CUST14502
39963,09/11/2023,STORE08,STAFF1001,CUST12648
39964,25/03/2024,STORE08,STAFF1016,CUST15652
39965,15/04/2024,STORE07,STAFF1005,CUST19581
39966,02/06/2023,STORE07,STAFF1022,CUST18589
39967,21/03/2023,STORE09,STAFF1046,CUST17984
39968,10/11/2023,STORE01,STAFF1003,CUST15001
39969,16/06/2023,STORE03,STAFF1034,CUST11486
39970,18/03/2024,STORE04,STAFF1004,CUST19676
39971,15/12/2023,STORE04,STAFF1049,CUST12539
39972,16/05/2024,STORE01,STAFF1003,CUST10509
39973,04/03/2023,STORE08,STAFF1012,CUST12918
39974,07/08/2023,STORE02,STAFF1037,CUST16807
39975,15/10/2023,STORE03,STAFF1009,CUST11834
39976,22/06/2023,STORE06,STAFF1032,CUST13030
39977,03/01/2024,STORE06,STAFF1013,CUST17715
39978,07/04/2023,STORE06,STAFF1020,CUST14027
39979,24/04/2023,STORE04,STAFF1049,CUST18412
39980,03/03/2024,STORE08,STAFF1016,CUST15500
39981,03/04/2023,STORE02,STAFF1037,CUST13104
39982,25/04/2023,STORE08,STAFF1012,CUST17241
39983,06/05/2024,STORE10,STAFF1026,CUST19160
39984,19/03/2023,STORE02,STAFF1037,CUST16650
39985,10/06/2024,STORE07,STAFF1048,CUST16984
39986,19/04/2024,STORE01,STAFF1003,CUST11195
39987,18/12/2023,STORE05,STAFF1023,CUST11660
39988,25/04/2024,STORE05,STAFF1023,CUST16699
39989,08/09/2023,STORE08,STAFF1036,CUST19657
39990,28/01/2024,STORE05,STAFF1042,CUST18485
39991,13/02/2024,STORE07,STAFF1040,CUST18005
39992,02/01/2023,STORE06,STAFF1020,CUST12223
39993,13/07/2023,STORE09,STAFF1010,CUST14086
39994,05/12/2023,STORE05,STAFF1033,CUST18096
39995,04/11/2023,STORE02,STAFF1037,CUST14480
39996,29/12/2023,STORE06,STAFF1020,CUST19514
39997,18/11/2023,STORE07,STAFF1040,CUST13200
39998,10/10/2023,STORE09,STAFF1011,CUST12756
39999,10/07/2023,STORE03,STAFF1014,CUST10547
40000,28/01/2024,STORE10,STAFF1043,CUST10766
40001,01/03/2024,STORE04,STAFF1004,CUST10058
40002,07/01/2023,STORE07,STAFF1048,CUST16514
40003,10/03/2023,STORE08,STAFF1016,CUST15099
40004,07/01/2023,STORE04,STAFF1024,CUST18629
40005,24/03/2024,STORE09,STAFF1011,CUST14112
40006,05/09/2023,STORE02,STAFF1006,CUST15733
40007,25/06/2023,STORE04,STAFF1004,CUST12429
40008,23/08/2023,STORE06,STAFF1044,CUST14655
40009,10/10/2023,STORE08,STAFF1036,CUST11941
40010,24/07/2023,STORE04,STAFF1024,CUST13913
40011,26/02/2024,STORE09,STAFF1011,CUST19901
40012,10/06/2023,STORE08,STAFF1016,CUST15709
40013,20/08/2023,STORE05,STAFF1023,CUST18666
40014,26/07/2023,STORE04,STAFF1024,CUST18114
40015,18/11/2023,STORE05,STAFF1050,CUST10696
40016,10/08/2023,STORE01,STAFF1003,CUST11617
40017,12/06/2023,STORE01,STAFF1003,CUST10123
40018,11/04/2023,STORE04,STAFF1004,CUST10361
40019,03/09/2023,STORE09,STAFF1011,CUST19880
40020,28/07/2023,STORE08,STAFF1001,CUST13681
40021,11/12/2023,STORE02,STAFF1039,CUST15868
40022,22/05/2024,STORE05,STAFF1033,CUST18089
40023,27/06/2023,STORE06,STAFF1032,CUST13310
40024,08/11/2023,STORE05,STAFF1023,CUST17203
40025,14/04/2024,STORE02,STAFF1035,CUST15782
40026,09/03/2024,STORE08,STAFF1019,CUST17582
40027,03/12/2023,STORE07,STAFF1040,CUST17831
40028,21/09/2023,STORE02,STAFF1037,CUST13220
40029,17/04/2024,STORE03,STAFF1014,CUST17367
40030,04/10/2023,STORE06,STAFF1030,CUST17993
40031,20/05/2023,STORE06,STAFF1044,CUST10465
40032,12/05/2023,STORE04,STAFF1004,CUST13980
40033,01/06/2024,STORE07,STAFF1005,CUST11856
40034,21/04/2024,STORE07,STAFF1040,CUST11151
40035,13/09/2023,STORE03,STAFF1021,CUST12288
40036,02/01/2023,STORE04,STAFF1049,CUST11362
40037,20/02/2024,STORE04,STAFF1049,CUST13170
40038,19/03/2024,STORE09,STAFF1041,CUST15198
40039,18/02/2024,STORE01,STAFF1003,CUST16605
40040,05/05/2023,STORE03,STAFF1009,CUST11504
40041,27/04/2024,STORE08,STAFF1036,CUST12307
40042,08/01/2024,STORE04,STAFF1024,CUST12727
40043,03/08/2023,STORE05,STAFF1050,CUST14561
40044,15/02/2024,STORE01,STAFF1003,CUST19240
40045,03/05/2023,STORE03,STAFF1021,CUST15261
40046,01/04/2024,STORE10,STAFF1038,CUST19055
40047,21/01/2023,STORE09,STAFF1011,CUST12423
40048,24/09/2023,STORE02,STAFF1039,CUST13810
40049,17/01/2023,STORE05,STAFF1042,CUST14442
40050,20/08/2023,STORE03,STAFF1047,CUST19308
40051,15/01/2024,STORE04,STAFF1008,CUST12062
40052,12/12/2023,STORE10,STAFF1043,CUST10122
40053,17/02/2024,STORE08,STAFF1025,CUST13202
40054,17/10/2023,STORE02,STAFF1006,CUST14139
40055,25/10/2023,STORE10,STAFF1007,CUST12124
40056,31/07/2023,STORE02,STAFF1006,CUST16280
40057,16/09/2023,STORE02,STAFF1035,CUST19593
40058,20/12/2023,STORE02,STAFF1037,CUST19940
40059,02/03/2023,STORE06,STAFF1030,CUST12330
40060,10/01/2023,STORE06,STAFF1032,CUST12090
40061,25/01/2023,STORE05,STAFF1023,CUST13591
40062,06/07/2023,STORE10,STAFF1045,CUST11573
40063,04/09/2023,STORE06,STAFF1015,CUST11343
40064,22/01/2024,STORE01,STAFF1003,CUST16981
40065,22/09/2023,STORE10,STAFF1007,CUST11984
40066,18/01/2023,STORE09,STAFF1041,CUST12640
40067,23/02/2024,STORE06,STAFF1013,CUST11266
40068,02/12/2023,STORE08,STAFF1002,CUST13250
40069,18/02/2024,STORE06,STAFF1044,CUST16427
40070,05/07/2023,STORE07,STAFF1005,CUST14025
40071,29/01/2023,STORE07,STAFF1022,CUST17769
40072,28/07/2023,STORE01,STAFF1003,CUST19090
40073,30/08/2023,STORE07,STAFF1040,CUST13779
40074,06/07/2023,STORE10,STAFF1043,CUST17213
40075,01/06/2023,STORE07,STAFF1040,CUST15210
40076,18/08/2023,STORE07,STAFF1022,CUST10762
40077,31/01/2024,STORE03,STAFF1034,CUST14533
40078,29/09/2023,STORE01,STAFF1003,CUST11057
40079,02/01/2024,STORE09,STAFF1011,CUST14051
40080,22/03/2024,STORE05,STAFF1042,CUST14054
40081,24/03/2024,STORE07,STAFF1005,CUST10497
40082,14/04/2024,STORE09,STAFF1018,CUST16300
40083,04/04/2024,STORE04,STAFF1024,CUST10486
40084,27/03/2023,STORE07,STAFF1040,CUST14497
40085,18/05/2024,STORE05,STAFF1033,CUST17859
40086,12/06/2024,STORE05,STAFF1023,CUST11246
40087,01/01/2023,STORE05,STAFF1033,CUST19461
40088,09/03/2023,STORE08,STAFF1016,CUST18512
40089,08/03/2024,STORE08,STAFF1001,CUST11560
40090,18/12/2023,STORE07,STAFF1040,CUST16781
40091,30/06/2023,STORE05,STAFF1033,CUST16091
40092,08/03/2023,STORE10,STAFF1045,CUST18715
40093,18/02/2024,STORE10,STAFF1026,CUST11991
40094,11/05/2023,STORE06,STAFF1044,CUST12585
40095,02/06/2024,STORE10,STAFF1028,CUST17968
40096,14/04/2024,STORE10,STAFF1038,CUST17309
40097,01/08/2023,STORE05,STAFF1042,CUST11770
40098,18/01/2023,STORE10,STAFF1045,CUST18484
40099,05/02/2024,STORE04,STAFF1004,CUST12863
40100,13/10/2023,STORE10,STAFF1043,CUST17987
40101,10/05/2023,STORE04,STAFF1008,CUST11126
